Number,Registration,Details,Product,Odometer,Distance,Unit,MPG
1978,MK19TEY,vauxha;; Movano Tipper to 3.5T,Diesel,5889,5648,Miles,22.49
1979,MK19TDZ,Vauxhall Movano Tipper to 3.5T,Diesel,6487,6339,Miles,23.45
1980,MK19RWV,Vauxhall Movano Tipper to 3.5T,Diesel,4108,3953,Miles,21.24
1981,YG69OAD,Peugeot Boxer L2 355 Dropside,Diesel,642,484,Miles,12.24
1982,YF19TJH,  Tipper upto 3.5t,Diesel,5370,5245,Miles,21.86
1983,YA19DGM,  Tipper upto 3.5t,Diesel,10469,9768,Miles,29.32
1984,YG69OAE,Peugeot Boxer 3.5t Flackback,Diesel,1539,1410,Miles,9.53
1985,YG69OAJ,Peugeot Boxer 3.5t Flackback,Diesel,2071,1887,Miles,20.32
1986,YG69OAC,  Tipper upto 3.5t,Diesel,5124,4975,Miles,26.73
1988,YC20SPZ,  Drop Side Transit,Diesel,0,0,Miles,0
1989,YC20SWW,  Drop Side Transit,Diesel,0,0,Miles,0
2201,YD69XXG,  Van Medium,Diesel,4501,4368,Miles,22.38
2202,YG69NZY,  Luton Boxer 335 L4,Diesel,150,0,Miles,0
2203,YG69NZZ,  Van Medium,Diesel,4299,4168,Miles,22.72
2204,YG69OAB,  Van Medium,Diesel,0,0,Miles,0
2205,YG69NZX,  Van Medium,Diesel,5780,5645,Miles,23.09
2211,YG08XBT,Ford Transit 350EF BoxVan Luton,Diesel,112206,3232,Miles,19.95
2214,PO58JDF,Renault Master 120 35 Mobile Meeting room,Diesel,11991,659,Miles,11.27
2217,YJ58OUA,Iveco 35S12 LWB HR Meeting Mobile Meeting room,Diesel,20080,281,Miles,6.57
2218,YJ58OTZ,Iveco 35S12 LWB HR Meeting Mobile Meeting room,Diesel,19449,589,Miles,12.35
2219,YJ58OTY,Iveco 35S12 LWB HR Meeting Mobile Meeting room,Diesel,27610,1253,Miles,21.89
2220,YG58LZC,Ford Transit 350EF BoxVan Luton,Diesel,96213,1818,Miles,33.55
2221,YJ58BDU,Iveco 35S12 LWB HR Meeting Mobile Meeting room,Diesel,25266,2868,Miles,19.16
2222,YJ58OTG,Iveco 35S12 LWB HR Meeting Mobile Meeting room,Diesel,52600,5026,Miles,30.89
2223,YJ60CZS,Iveco 35S12 LWB HR Meeting Mobile Meeting room,Diesel,29154,3395,Miles,29.84
2224,YJ60CZT,Iveco 35S12 LWB HR Meeting Mobile Meeting room,Diesel,14870,2079,Miles,11.72
2225,YJ60MSV,Iveco 35S12 LWB HR Meeting Mobile Meeting room,Diesel,9424,438,Miles,9.49
2226,YJ14SVN,Peugeot Boxer Luton,Diesel,57767,10092,Miles,19.8
2227,YJ14SVL,Peugeot Boxer Luton,Diesel,50298,-381679,Miles,-1190.3
2299,YD04FLT,Ford Transit 350EF van Van Large,Diesel,16888,0,Miles,0
2607,MV67KYC,Vauxhall MOVANO L3H1 CC Tip 3.5t CC Tipper,Diesel,33568,16463,Miles,19.51
2608,MV67KYF,Vauxhall MOVANO L3H1 CC Tip 3.5t CC Tipper,Diesel,24519,9118,Miles,16.89
2609,MV67KYN,Vauxhall MOVANO L3H1 CC Tip 3.5t CC Tipper,Diesel,31329,11907,Miles,19.03
2610,MV67KXW,Vauxhall MOVANO L3H1 CC Tip 3.5t CC Tipper,Diesel,43638,16674,Miles,19.72
2611,MV67KXX,Vauxhall MOVANO L3H1 CC Tip 3.5t CC Tipper,Diesel,29304,9541,Miles,18.34
2612,MV67KVS,Vauxhall MOVANO L3H1 CC Tip 3.5t CC Tipper,Diesel,22058,9033,Miles,17.29
2613,MV67KVH,Vauxhall MOVANO L3H1 CC Tip 3.5t CC Tipper,Diesel,39868,12104,Miles,16.79
2614,MV67KVJ,Vauxhall MOVANO L3H1 CC Tip 3.5t CC Tipper,Diesel,21521,8942,Miles,19.32
2615,MV67KXN,Vauxhall MOVANO L3H1 CC Tip 3.5t CC Tipper,Diesel,36786,15705,Miles,18.56
2616,MV67KXU,Vauxhall MOVANO L3H1 CC Tip 3.5t CC Tipper,Diesel,39810,13523,Miles,22.01
2617,MV67KWN,Vauxhall MOVANO L3H1 CC Tip 3.5t CC Tipper,Diesel,17882,6558,Miles,17.26
2618,MV67KTA,Vauxhall MOVANO L3H1 CC Tip 3.5t CC Tipper,Diesel,25349,10697,Miles,16.72
2619,MV67KTL,Vauxhall MOVANO L3H1 CC Tip 3.5t CC Tipper,Diesel,28091,9351,Miles,17.52
2620,MV17CVW,Vauxhall MOVANO L3H1 CC Tip 3.5t CC Tipper,Diesel,25537,9416,Miles,19.49
2621,YJ69BZM,  Tipper up to 3.5t,Diesel,2364,2234,Miles,20.54
2623,YK06YZV,Ford Transit 350LCCtipper 3.5t CC Tipper,Diesel,106030,253,Miles,18.5
2680,YC63CUV,Ford Transit 350CC Tip TL 3.5t CC Tipper,Diesel,90562,13738,Miles,33.82
2681,MV17CNX,Vauxhall Vavaro 3.5T Tipper,Diesel,18747,398,Miles,11.64
2682,MW17CWR,Vauxhall Movarno 3.5T Tipper,Diesel,30066,3754,Miles,19.37
2683,MV17CYA,Vauxhall Movano 3.5T Crewcab Tipper,Diesel,16826,1646,Miles,15.85
2684,MV17CXU,Vauxhall Movano 3.5t Crewcab Tipper,Diesel,23794,4155,Miles,17.24
2685,MV17CUY,Vauxhall Movano 3.5t Crewcab Tipper,Diesel,0,0,Miles,0
2686,MV17CWK,Vauxhall Movano 3.5T Tipper,Diesel,22247,5722,Miles,25.4
2687,MV17CWL,Vauxhall Movano 3.5t Crewcab Tipper,Diesel,21372,1505,Miles,17.75
2688,MV17DDL,Vauxall Movano 3.5T Crewcab Tipper,Diesel,20742,1750,Miles,14.68
2689,MV17CUH,Vauxall Movano 3.5t Crewcab Tipper,Diesel,17715,3485,Miles,23.82
2690,MV17CUG,Vauxhall Movano 3.5T Crewcab Tipper,Diesel,24025,2733,Miles,19.68
2691,MV17CZK,Vauxhall  Monanro 3.5T Crewcab ipper,Diesel,12288,1596,Miles,15.84
2692,MV17CFY,Vauvhall Movano 3.5t Crewcab Tipper,Diesel,9403,1367,Miles,19.46
2693,MV17DGF,Vauxall Movano 3.5T Crewcab Tipper,Diesel,23277,1451,Miles,16.43
2701,,  ,Diesel,0,0,Kilometres,0
2702,YB63HFS,Ford Transit 3.5t Crew Tipper,Diesel,74359,2828,Miles,21.55
2703,YB63HFN,Ford Transit 3.5t Crew Tipper,Diesel,53277,1802,Miles,18.12
2704,YB63HFR,Ford Transit 3.5t Crew Tipper,Diesel,44639,1876,Miles,16.4
2705,YB63HFP,Ford Transit 3.5t Crewcab Tipper,Diesel,52853,2676,Miles,16.22
2706,YB63HGA,Ford Transit 3.5T Crewcab Tipper,Diesel,59621,2051,Miles,14.58
2707,YB63HFT,Ford Transit 3.5t Crewcab Tipper,Diesel,64686,2015,Miles,16.04
2708,YB63HFU,Ford Transit 3.5t Crewcab Tipper,Diesel,42419,3129,Miles,18.5
2709,YB63HFV,Ford Transit 3.5t Crewcab Tipper,Diesel,43410,2559,Miles,16.04
2710,YB63HFW,Ford Transit 3.5t Crewcab Tipper,Diesel,57172,46548,Miles,624.33
2711,YB63HGU,Ford Transit 3.5t Crewcab Tipper,Diesel,39456,2326,Miles,17.62
2712,YB63HGX,Ford Transit 3.5t Crewcab Tipper,Diesel,51712,1655,Miles,10.73
2713,YB63HHA,Ford Transit  3.5T Crewcab Tipper,Diesel,66707,11259,Miles,22.85
2714,YB63HGF,Ford Transit 3.5t Crewcab Tipper,Diesel,48699,3249,Miles,27.39
2715,YB63HGL,Ford Transit 3.5t Crewcab Tipper,Diesel,46188,2709,Miles,18.54
2716,YB63HFY,Ford Transit 3.5t Crewcab Tipper,Diesel,64004,6394,Miles,37.66
2717,YB63HGJ,Ford Transit 3.5t Crewcab Tipper,Diesel,79836,6376,Miles,40.78
2718,YB63HGG,Ford Transit 3.5t Crewcab Tipper,Diesel,50964,6329,Miles,37.41
2719,YB63HGK,Ford Transit 3.5t Crewcab Tipper,Diesel,55671,2362,Miles,22.97
2720,YB63HGP,Ford Transit 3.5t Crewcab Tipper,Diesel,0,0,Miles,0
2721,YB63HGZ,Ford Transit 3.5t Crewcab Tipper,Diesel,38902,2917,Miles,26.44
2723,YB63HGD,Ford Transit  3.5T Crewcab Tipper,Diesel,60806,11126,Miles,22.7
2724,YB63HGM,Ford Transit 3.5t Crewcab Tipper,Diesel,66066,778,Miles,13.66
2725,YB63HGN,Ford Transit 3.5t Crewcab Tipper,Diesel,46124,1651,Miles,17.73
2727,YB63HGC,Ford Transit 3.5t Crewcab Tipper,Diesel,48391,1448,Miles,18.49
2729,YB63HGE,Ford  Transit 3.5t Crewcab Tipper,Diesel,48543,5780,Miles,50.05
2730,YB63HFX,Ford Transit 3.5t Crew Tipper,Diesel,0,0,Miles,0
2731,YA63UPG,Ford Transit 3.5t Crewcab Tipper,Diesel,63652,1961,Miles,19.27
2732,YA63UPH,Ford Transit 3.5T Crewcab Tipper,Diesel,0,0,Miles,0
2733,YJ14SJX,Peugeot Tipper Crewcab,Diesel,25305,1281,Miles,16.98
2734,YJ14SJY,Peugeot Boxer CCab Tipper 3.5t CC Tipper,Diesel,41600,5052,Miles,21.5
2735,YJ14SJV,Peugeot Boxer CCab Tipper 3.5t CC Tipper,Diesel,22383,2911,Miles,17.11
2736,YF20WUB,FORD Transit 3.5t Tipper,Diesel,0,0,Miles,0
2737,YG20TYB,  ,Diesel,0,0,Miles,0
2738,YC20SVL,FORD Transit 3.5t Tipper,Diesel,0,0,Miles,0
2739,YC20SVK,FORD Transit 3.5t Tipper,Diesel,0,0,Miles,0
2740,YC20SSJ,FORD Transit 3.5t Tipper,Diesel,0,0,Miles,0
2741,YC20SRX,  3.5t Tipper,Diesel,0,0,Miles,0
2742,YG20TYT,  3.5t Tipper,Diesel,0,0,Miles,0
2743,YG20TYK,  3.5t Tipper,Diesel,0,0,Miles,0
2744,YG20TWD,  3.5t Tipper,Diesel,0,0,Miles,0
2745,YF20CXH,  3.5t Tipper,Diesel,0,0,Miles,0
2746,YH70NDJ,  Crew Cab Tipper,Diesel,0,0,Miles,0
2747,YH70NPA,  Crew Cab Tipper,Diesel,0,0,Miles,0
2748,YH70KNZ,  Crew Cab Tipper,Diesel,0,0,Miles,0
2749,YH70NRE,  Crew Cab Tipper,Diesel,0,0,Miles,0
2750,YH70NZC,  Crew Cab Tipper,Diesel,0,0,Miles,0
2751,YH70NZR,  Crew Cab Tipper,Diesel,0,0,Miles,0
2752,YH70OCB,  Crew Cab Tipper,Diesel,0,0,Miles,0
2753,YH70OCE,  Crew Cab Tipper,Diesel,0,0,Miles,0
2754,YH70GKA,  Crew Cab Tipper,Diesel,0,0,Miles,0
2755,YH70OAY,  Crew Cab Tipper,Diesel,0,0,Miles,0
2756,YH70OBE,  Crew Cab Tipper,Diesel,0,0,Miles,0
2757,YC70FNR,Ford Transit  Crew Cab Tipper,Diesel,0,0,Miles,0
2758,YC70FOP,Ford Transit Crew Cab Tipper,Diesel,0,0,Miles,0
2759,YC70FNP,Ford Transit Crew Cab Tipper,Diesel,0,0,Miles,0
3001,YK68OXZ,Peugeot Boxer Van Large,Diesel,730,563,Miles,14.71
3002,YC68TGR,Iveco Daily Van Large,Diesel,15891,14113,Miles,23.46
3104,YJ58OTF,Iveco 65C18CC Tip T/L Tipper 3.5t - 7.5t,Diesel,124107,828,Miles,18.08
3113,YG14LFU,Volkswagen Crafter CR50 Tip T/L Tipper 3.5t - 7.5t,Diesel,11468,519,Miles,12.75
3114,YG14LGA,Volkswagen Crafter CR50 CC Tip Tipper 3.5t - 7.5t,Diesel,20937,414,Miles,13.88
3115,YG14LFX,Volkswagen Crafter CR50 Tip T/L Tipper 3.5t - 7.5t,Diesel,28530,255,Miles,9.16
3116,YF17CHO,Ford Ford Transit T470 Tipper 3.5t - 7.5t,Diesel,17016,5277,Miles,20.4
3117,YF17PRZ,Ford Ford Transit T470 Tipper 3.5t - 7.5t,Diesel,13667,7699,Miles,22.09
3118,YF17CJE,Ford Ford Transit T470 Tipper 3.5t - 7.5t,Diesel,38490,12940,Miles,19.74
3119,YH19TXA,  Up to 7.5t Tipper,Diesel,3404,3341,Miles,15.99
3120,YH19TXB,  Up to 7.5t Tipper,Diesel,3129,3086,Miles,16.81
3121,YH19TXC,  Up to 7.5t Tipper,Diesel,3813,3763,Miles,19.01
3122,YH19TZF,  Tipper up to 7.5t,Diesel,2038,1972,Miles,17.04
3201,YF67OJV,Iveco Daily 50C15 Hyd Plat Hyd Access Platform,Diesel,18539,12082,Miles,19
3301,YJ10LCG,Iveco Daily 65C18A Mobile Library,Diesel,107593,7587,Miles,22.87
3302,YJ10OHK,Iveco Ford Cargo75E/G Library Mobile Library,Diesel,125412,7084,Miles,21.19
3303,NX56BZY,Leyland DAF Ley Daf FA45 Library Mobile Library,Diesel,150768,6724,Miles,21.47
3304,NX56CCV,Leyland DAF Ley Daf FA45 Library Mobile Library,Diesel,140798,5836,Miles,20.11
3305,KE53ENK,Mercedes Atego Mobile Library Mobile Library,Diesel,80476,1921,Miles,13.56
3310,YJ09DZG,Iveco Ford Cargo75E/G Library Mobile Library,Diesel,114361,10688,Miles,18.33
3311,YG14YBA,Mercedes Atego Mobile Library Mobile Library,Diesel,43533,3373,Miles,16.89
3312,PO14FNC,Renault Midlum 180.0 Midlum 180.08 Mobile Library,Diesel,46564,8180,Miles,18.62
3326,BX07ZPK,Renault Master 150.35c Mobile Library,Diesel,71225,0,Miles,0
3331,PN69UOH,  Library Bus,Diesel,1618,1008,Miles,18.89
3332,PN69UOJ,  Library Hub,Diesel,2014,1380,Miles,19.92
3334,PN69UOG,  Library Hub,Diesel,1244,188,Miles,6.78
3335,PN69UOK,  Library Hub,Diesel,1548,875,Kilometres,9.78
3336,PF69HFK,Iveco 7.2t Daily Library Bus,Diesel,817,387,Miles,14.17
3337,PF69HFJ,Iveco 7.2t Daily Library Bus,Diesel,1118,440,Miles,11.04
3406,YH19TZA,Iveco Daily 70-150 Forestry Tipper up to 7T,Diesel,3336,3265,Miles,16.08
3407,YH19TZC,Iveco Daily 70-150 Forestry Tipper upto 7t,Diesel,4289,2395,Miles,13.57
3408,YH19TZD,Iveco Daily 70-150 Forestry Tipper upto 7t,Diesel,1973,1893,Kilometres,10.56
3409,YH19TZE,Iveco Daily 70-150 Forestry Tipper up to 7T,Diesel,797,404,Miles,10.12
3410,YD69KDK,  7.5t Cage ,Diesel,5280,5192,Kilometres,14.36
3411,YD69KDU,  7.5t Cage ,Diesel,4417,4231,Kilometres,14.07
3412,YJ07BLZ,Iveco ML75E16K 7.5t Tip TL Tipper 7.5t,Diesel,64622,0,Miles,0
3419,YJ07ZVB,Iveco ML75E16K 7.5t Tip TL Tipper 7.5t ,Diesel,138437,2029,Miles,20.54
3431,YJ10KWK,Ford Cargo 75E Tipper Tipper 7.5t,Diesel,11494,7445,Miles,18.22
3432,YC63WSY,Mitsubishi Cantor 7.5t Tipper Tipper 7.5t,Diesel,25400,123,Miles,12.02
3433,YC63WSV,Mitsubishi Cantor 7.5t Tipper Tipper 7.5t,Diesel,59103,0,Miles,0
3434,YC63WSW,Mitsubishi Cantor 7.5t Tipper Tipper 7.5t,Diesel,17351,0,Miles,0
3435,YD15OEK,Iveco 7Tonne Tipper,Diesel,0,0,Miles,0
3436,YD15OEM,Iveco 7Tonne Tipper,Diesel,0,0,Miles,0
3437,YD15OEX,Iveco 7Tonne Tipper,Diesel,0,0,Miles,0
3438,YD15OEZ,Iveco 7Tonne Tipper,Diesel,0,0,Miles,0
3439,YD67KFU,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,6086,2725,Miles,16.76
3440,YD67KFW,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,0,0,Miles,0
3441,YD67JBV,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,58157,26241,Miles,26.89
3442,YD67JBX,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,25890,11373,Miles,15.13
3443,YD67JBY,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,30007,19781,Miles,38.4
3444,YD67JBZ,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,22642,8984,Miles,17.67
3445,YD67JCJ,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,55132,36168,Miles,37.57
3446,YD67JCO,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,37075,14193,Miles,24.53
3447,YD67JCV,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,32479,19101,Miles,47.32
3448,YD67JCX,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,27522,13696,Miles,16.86
3449,YD67JNJ,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,20588,9031,Miles,17.12
3450,YD67KGA,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,19711,7910,Miles,14.43
3451,YD67KGE,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,25361,11304,Miles,16.89
3452,YD67KGF,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,17170,8033,Miles,14.83
3453,YD67KGJ,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,27278,12941,Miles,16.53
3454,YD67KGK,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,14123,6068,Miles,14.47
3455,YD67KGN,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,27431,9055,Miles,16.6
3456,YD67KGO,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,24922,10469,Miles,16.45
3457,YD67KGP,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,24245,9443,Miles,15.13
3458,YD67KGX,Fuso Canter 7C15 HEV Tipper 7.5t,Diesel,40001,24389,Kilometres,25.24
3501,PE63VRG,Renault Midlum 7.5 Tip Grit Tipper 7.5t,Diesel,66722,9155,Miles,17.18
3502,PE63VRK,Renault Midlum 7.5 Tip Grit Tipper 7.5t,Diesel,53929,5203,Miles,18.62
3503,PE63VRJ,Renault Midlum 7.5 Tip Grit Tipper 7.5t,Diesel,33892,695,Miles,19.07
3504,YH68EBA,Iveco Daily Flatback over 3.5T,CNG,4270,3192,Miles,12.98
3505,YH68DXT,Iveco Daily Flatback over 7.5T,CNG,12299,10240,Miles,15.42
3506,YK69HCV,  7.5t Tipper,Diesel,1832,1631,Miles,8.03
3507,YK69HCP,  7.5t Tipper,Diesel,1684,1650,Kilometres,8.93
3803,PO14FNE,Renault Midlum 220 dxi Flatback over 7.5t,Diesel,21049,0,Miles,0
3901,YJ66VYU,Mercedes Arocs 2635K Tipper over 7.5t,Diesel,16440,4913,Miles,6.58
3902,YJ69BKX,  26t Tipper/Gritter/Snowplough,Diesel,3063,1465,Kilometres,5.24
3905,PO14FND,Renault Premium Tipper over 7.5t,Diesel,59225,3123,Miles,8
4100,YK56CDY,Ford Transit 430 LWB WASH Van 3.5t - 7.5t,Diesel,46871,0,Miles,0
4315,PN07VVX,Renault Midlum 240.18 Tipper 18t Demount,Gasoil,124354,0,Miles,0
4316,PN07VVZ,Renault Midlum 240.18 Tipper 18t Demount,Gasoil,119465,0,Miles,0
4327,YK14BEY,Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,65739,6133,Miles,11.6
4328,YK14BFL,Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,70569,7155,Miles,12.12
4342,YK14BFY,Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,66665,7596,Miles,10.91
4384,MF51HKK,Leyland DAF LF 55 Bulk Gritter,Gasoil,424905,0,Miles,0
4400,YT60VHY,Mercedes Econic 4 Axle Bin,Diesel,123115,5788,Kilometres,1.98
4401,LM69XJT,  3 Axle RCV,Diesel,5436,4452,Kilometres,2.49
4401D,YF63HWC,Mercedes  Econic 3 Axle Bin,Diesel,142118,17821,Kilometres,3.43
4402,LM69YNH,  3 Axle RCV,Diesel,5779,4923,Kilometres,3.48
4402D,YF63HWB,Mercedes Econic 3 Axle Bin,Diesel,104234,11482,Kilometres,2.87
4403,LM69SFY,  3 Axle RCV,Diesel,7013,6070,Kilometres,3.62
4403D,YF63HWP,Mercedes Econic 3 Axle Bin,Diesel,117474,13276,Kilometres,2.85
4404,LM69PWZ,  3 Axle RCV,Diesel,4985,3554,Kilometres,3.19
4404D,YF63HWJ,Mercedes Econic 3 Axle Bin,Diesel,100817,11071,Kilometres,2.73
4405,LS69WOJ,  3 Axle RCV,Diesel,5782,4220,Kilometres,3.29
4405D,YF63HWE,Mercedes Econic 3 Axle Bin,Diesel,108305,13009,Kilometres,2.77
4406,LS69WOC,  3 Axle RCV,Diesel,8025,7097,Kilometres,3.71
4406D,YF63HWG,Mercedes Econic 3 Axle Bin,Diesel,95094,9814,Kilometres,2.43
4407,LS69BZJ,  3 Axle RCV,Diesel,2747,1918,Kilometres,1.89
4407D,YF63HWH,Mercedes Econic 3 Axle Bin,Diesel,109707,13862,Kilometres,2.97
4408,LM69YRV,  ,Diesel,4125,3352,Kilometres,2.05
4408D,YF63HWD,Mercedes Econic 3 Axle Bin,Diesel,111377,14094,Kilometres,2.99
4409,LS69GJF,  3 Axle RCV,Diesel,3379,2620,Kilometres,2.07
4409D,YF63HWR,Mercedes Econic 3 Axle Bin,Diesel,120379,13647,Kilometres,3.01
4410,LS69BZV,  3 Axle RCV,Diesel,4858,3630,Kilometres,2.86
4410D,YF63HWA,Mercedes Econic 3 Axle Bin,Diesel,24285,-85112,Kilometres,-17.77
4411,LS69JZN,  3 axle RCV,Diesel,3702,2931,Kilometres,2.04
4411D,YF63HWM,Mercedes Econic 3 Axle Bin,Diesel,106546,12954,Kilometres,2.85
4412,LS69JZV,  RCV,Diesel,5718,4942,Kilometres,4.07
4412D,YF63HWN,Mercedes Econic 3 Axle Bin,Diesel,101460,12516,Kilometres,2.68
4413,YF63HWS,Mercedes Econic 3 Axle Bin,Diesel,107886,15073,Kilometres,3.09
4414,YF63HWO,Mercedes Econic 3 Axle Bin,Diesel,91267,9927,Kilometres,2.46
4415,LS69JYW,  ,Diesel,3721,2803,Kilometres,2.18
4415D,YF63HWK,Mercedes  Econic 3 Axle Bin,Diesel,113609,13862,Kilometres,3.51
4416,LS69WOA,  3 Axle RCV,Diesel,4932,4002,Kilometres,2.68
4416D,YF63HWL,Mercedes Econic 3 Axle Bin,Diesel,107778,11364,Kilometres,3.02
4417,VX14LLV,Dennis Eagle Elite 3 Axle Bin,Diesel,75399,11537,Kilometres,3.8
4418,VX14LLW,Dennis Eagle Elite 3 Axle Bin,Diesel,105134,9839,Kilometres,3.16
4419,YK15GPF,Mercedes Econic 3 Axle Bin,Diesel,99129,18810,Kilometres,3.45
4420,YK15GPJ,Mercedes Econic 3 Axle Bin,Diesel,54460,9335,Kilometres,1.91
4421,YK15GPU,Mercedes Econic 3 Axle Bin,Diesel,50048,9000,Kilometres,1.96
4422,YK15GOX,Mercedes Econic 3 Axle Bin,Diesel,56679,10634,Kilometres,2.11
4423,YK15GOP,Mercedes Econic 3 Axle Bin,Diesel,75238,13660,Kilometres,2.26
4424,YK15GOU,Mercedes Econic 3 Axle Bin,Diesel,61201,12186,Kilometres,1.99
4425,YK15GPE,Mercedes Econic 3 Axle Bin,Diesel,76079,13857,Kilometres,2.4
4426,YK15GPV,Mercedes Econic 3 Axle Bin,Diesel,67378,11726,Kilometres,2.81
4427,YK15GPO,Mercedes Econic 3 Axle Bin,Diesel,50632,9812,Kilometres,2.04
4428,YK15GPX,Mercedes Econic 3 Axle Bin,Diesel,84818,18211,Kilometres,3.26
4429,YK15HNZ,Mercedes Econic 2 Axle Bin,Diesel,77878,15942,Kilometres,3.89
4431,YK15VVS,Daf LF220 2 Axle Bin,Diesel,130253,19419,Kilometres,6.16
4432,YK15VVR,Daf LF220 2 Axle Bin,Diesel,91799,16449,Kilometres,6.09
4433,YJ65DJF,Mercedes Econic 4 Axle Bin,Diesel,88841,16614,Kilometres,2.99
4434,YJ65DJD,Mercedes Econic 4 Axle Bin,Diesel,90334,14641,Kilometres,3.22
4435,LX68AOZ,Mercedes Econic 4 Axle Bin,Diesel,9872,8449,Kilometres,1.48
4436,YJ16ZWD,Mercedes Econic 3 Axle Bin,Diesel,38341,16452,Kilometres,3.41
4437,YJ16 ZWB,Mercedes Econic 3 Axle Bin,Diesel,44308,6083,Kilometres,1.23
4438,YJ16 ZWC,Mercedes Econic 3 Axle Bin,Diesel,68780,36361,Kilometres,6.99
4439,YJ16 ZWK,Mercedes Econic 3 Axle Bin,Diesel,77132,39827,Kilometres,8.13
4440,YJ16 ZWL,Mereecdes Econic 3 Axle Bin,Diesel,46020,11586,Kilometres,2.68
4441,YJ16 ZWM,Mercedes Econic 3 Axle Bin,Diesel,34107,7166,Kilometres,1.93
4442,YJ16 ZWP,Mercedes Econic 3 Axle Bin,Diesel,74643,16734,Kilometres,3.5
4443,YJ16 ZWR,Mercedes Econic 3 Axle Bin,Diesel,38314,9532,Kilometres,1.88
4444,YJ16 ZWS,Mercedes Econic 3 Axle Bin,Diesel,36241,8570,Kilometres,1.73
4445,YJ16 ZWE,Mercedes Econic 3 Axle Bin,Diesel,57793,7197,Kilometres,2.51
4446,YJ16ZWF,Mercedes Econic 3 Axle Bin,Diesel,64617,15872,Kilometres,2.31
4447,YJ16ZWG,Mercedes Econic 3 Axle Bin,Diesel,94236,23884,Kilometres,3.48
4448,YJ16ZWH,Mercedes Econic 3 Axle Bin,Diesel,65254,15573,Kilometres,2.23
4449,VX16ASZ,Dennis Elite 3 Axle Bin,Diesel,83324,21567,Kilometres,4.07
4450,VX16 ATF,Dennis Elite 3 Axle Bin,Diesel,72099,17182,Kilometres,3.96
4451,VX16 ATK,Dennis Elite 3 Axle Bin,Diesel,51357,11950,Kilometres,2.8
4452,VN17DJE,Dennis Dennis Mun RCV 3 Axle Bin,Diesel,73428,25246,Miles,7.51
4453,VN17DJF,Dennis Dennis Mun RCV 3 Axle Bin,Diesel,73072,21084,Miles,6.84
4454,VN17DJJ,Dennis Dennis Mun RCV 3 Axle Bin,Diesel,71860,26085,Miles,7.32
4455,VT19WHL,  18t Narrow Track,Diesel,12786,12485,Kilometres,5.1
4456,VT19WHM,  18t Narrow Track,Diesel,14533,13830,Kilometres,5.62
4457,VF19CVP,  3 Axle Bin,Diesel,9573,8892,Kilometres,3.04
4458,VF19CVR,  3 Axle Bin,Diesel,8988,8272,Kilometres,2.39
4459,VF19CVS,  3 Axle Bin,Diesel,24192,23561,Kilometres,4.69
4460,VF19CWM,  3 Axle Bin,Diesel,15152,14512,Kilometres,5.01
4461,LK69BKN,  3 Axle RCV,Diesel,2331,1664,Kilometres,1.24
4462,LM69PWY,  3 Axle RCV,Diesel,3236,2462,Kilometres,2.21
4463,LM69SFX,  3 Axle RCV,Diesel,8300,-13800,Kilometres,-10.93
4464,LM69SFZ,  3 Axle RCV,Diesel,2921,1938,Kilometres,1.56
4465,LM69SKK,  3 Axle RCV,Diesel,4401,2842,Kilometres,2.77
4466,LM69SYV,  3 Axle RCV,Diesel,5153,3575,Kilometres,2.76
4467,LM69XCL,  3 Axle RCV,Diesel,5792,4772,Kilometres,3.77
4468,LM69XCN,  3 Axle RCV,Diesel,4398,3465,Kilometres,2.14
4469,LM69XCP,  3 Axle RCV,Diesel,4081,3139,Kilometres,2.03
4470,LM69YOG,  3 Axle RCV,Diesel,3546,2024,Kilometres,2.72
4471,LM69YOF,  3 Axle RCV,Diesel,3080,2142,Kilometres,1.87
4472,LM69SYU,  3 Axle RCV,Diesel,5023,3563,Kilometres,2.91
4473,LM69XJF,  3 Axle RCV,Diesel,3254,2356,Kilometres,1.78
4474,LS69UOP,  3 Axle RCV,Diesel,2865,2003,Kilometres,1.84
4474D,YK59HYC,Mercedes Econic 3 Axle Bin,Diesel,202233,9446,Kilometres,2.85
